xlinkID	xlink_1	xlink_2	xlink_3	xlink_4
211	3566	-1	574	12064
212	-1	-1	14943	11254
213	-1	-1	5175	-1
214	-1	-1	-1	13573
215	6446	8075	-1	-1
216	-1	10416	6891	-1
217	-1	1628	13184	-1
218	4664	11617	11617	-1
219	-1	1317	1317	11815
220	6502	-1	-1	-1
221	11401	3766	7009	-1
222	-1	-1	-1	-1
223	-1	10749	10047	-1
224	11026	12160	4672	4674
225	-1	13186	13897	14587
226	11416	-1	11416	-1
227	14241	4886	11924	-1
228	10474	13056	14133	-1
229	-1	239	-1	-1
230	-1	-1	-1	10597
231	14832	-1	12606	14663
232	11518	-1	243	-1
233	4833	-1	13579	10235
234	-1	1103	3640	9601
235	-1	9095	15174	4209
236	5958	14260	281	10064
237	11756	2286	-1	14918
238	-1	5113	12188	6720
239	1951	-1	229	-1
240	5741	5392	9889	1342
241	9159	2459	15301	2109
242	4023	13852	8275	6980
243	-1	13512	232	10885
244	10787	11224	5515	11929
245	-1	-1	4438	8957
246	-1	13930	8614	14537
247	5914	14821	14059	-1
248	-1	9667	14462	6342
249	13526	-1	-1	-1
250	13348	12159	9784	-1
251	3497	-1	15677	468
252	98	-1	12089	1394
253	3859	5644	42	1336
254	10841	-1	-1	14988
255	4335	15748	1322	14119
256	5354	2914	-1	-1
257	15863	-1	3547	11922
258	10295	8771	4359	13642
259	-1	6215	1753	-1
260	12686	-1	5174	12871
261	14461	55	10351	8514
262	2200	4857	1710	7489
263	-1	4093	13470	-1
264	12669	7319	4403	2348
265	6959	8394	11025	1609
266	266	266	-1	-1
267	-1	5807	2522	-1
268	14639	-1	11916	-1
269	8505	3408	-1	-1
270	4586	-1	-1	8498
271	-1	5418	14598	-1
272	15017	15646	3022	13024
273	5583	-1	1902	-1
274	8568	2059	-1	-1
275	8380	8616	6378	-1
276	-1	-1	276	276
277	15347	3679	-1	14312
278	-1	9334	-1	-1
279	10504	-1	10291	-1
280	10331	10693	4016	-1
281	-1	-1	-1	236
282	1979	8691	-1	591
283	15230	-1	-1	15091
284	5640	-1	-1	-1
285	6268	-1	12263	-1
286	8991	-1	8861	-1
287	506	3893	5742	4128
288	14912	125	8795	12724
289	10175	6873	289	289
290	11941	-1	11773	7761
291	8320	7658	7658	-1
292	-1	-1	12553	6648
293	12236	-1	7138	499
294	-1	-1	-1	5988
295	15124	8496	8954	12439
296	7953	7778	-1	7582
297	-1	13867	14609	13867
298	-1	4324	12063	14286
299	14203	6181	-1	15731
300	2456	1325	2456	-1
301	13038	-1	-1	13327
302	-1	-1	9567	2644
303	-1	-1	2530	5889
304	7300	9695	11674	10695
305	-1	15981	1258	-1
306	15006	-1	3575	-1
307	-1	-1	-1	-1
308	-1	5951	-1	-1
309	144	-1	1132	11111
310	15129	9909	6064	-1
311	3469	-1	-1	8327
312	4382	1602	7735	14692
313	-1	15509	7035	5431
314	15553	12303	-1	1253
315	15003	619	-1	-1
316	2556	-1	9179	4739
317	4493	-1	4493	3409
318	-1	-1	2246	-1
319	5265	3993	11552	-1
320	909	15255	-1	4003
321	-1	-1	11391	-1
322	7752	670	-1	471
323	15018	-1	9930	13408
324	-1	168	13234	6205
325	12442	12605	14700	9050
326	8114	7845	2901	4521
327	-1	-1	-1	-1
328	5405	-1	-1	-1
329	2167	803	5654	3048
330	5536	12336	11660	15457
331	5449	13773	-1	5672
332	2505	11939	14109	-1
333	4368	7529	7529	-1
334	-1	334	334	-1
335	11502	5962	335	335
336	15642	-1	-1	6034
337	6591	3439	2410	7707
338	7302	6718	4974	-1
339	6484	10034	-1	-1
340	10058	1329	1329	7554
341	12177	8794	7750	12177
342	4170	8671	10793	12087
343	-1	7509	8465	-1
344	4820	5576	5518	-1
345	15473	1857	15473	-1
346	-1	4425	-1	-1
347	13536	-1	-1	10830
348	11719	15702	8766	-1
349	-1	-1	3420	-1
350	4818	-1	-1	819
351	5287	1962	2598	7569
352	785	3220	-1	-1
353	11865	9346	7399	15316
354	354	354	15495	14626
355	1276	-1	-1	-1
356	-1	-1	1077	1896
357	2646	4525	-1	6656
358	-1	-1	10406	675
359	15338	6531	508	13616
360	11083	9472	8515	15162
361	8127	5619	9566	14686
362	11428	1326	441	3877
363	10463	-1	5094	12093
364	-1	-1	-1	11741
365	9233	13653	8557	8238
366	-1	14607	6364	10594
367	7784	14836	-1	-1
368	2975	5645	12725	9253
369	12504	4324	3461	15859
370	-1	7969	-1	4111
371	-1	12509	-1	13855
372	8773	-1	-1	-1
373	9633	-1	3558	-1
374	4474	995	-1	5359
375	-1	375	375	-1
376	-1	-1	-1	-1
377	-1	12671	8229	9704
378	9332	6638	1505	413
379	14230	15549	-1	8995
380	-1	10422	-1	-1
381	12242	-1	-1	-1
382	668	668	8910	3400
383	1270	-1	-1	1270
384	2402	4011	6987	-1
385	-1	-1	10081	-1
386	14429	5673	2830	-1
387	-1	10328	-1	-1
388	4343	-1	1545	-1
389	11863	-1	-1	-1
390	-1	4328	-1	15492
391	4203	10266	-1	858
392	9326	2269	3215	-1
393	7104	393	393	10867
394	5097	5097	6423	12629
395	11510	4526	4489	11966
396	2077	11200	-1	12956
397	6460	-1	11621	-1
398	-1	4013	-1	-1
399	13023	6979	11263	-1
400	-1	4312	-1	11931
401	15044	5813	11627	3311
402	-1	-1	644	9285
403	10665	7717	3852	2901
404	11870	-1	4299	-1
405	1785	9979	-1	-1
406	10863	-1	2784	15313
407	2240	9741	430	6202
408	14459	3537	2567	2567
409	6601	-1	1058	-1
410	-1	1858	12259	-1
411	15427	-1	12342	-1
412	11503	12020	9562	10519
413	2557	11606	14119	378
414	1146	5156	3851	12536
415	-1	5894	13669	13511
416	416	416	13810	3057
417	699	417	417	14373
418	2321	11604	4583	5342
419	1473	3079	-1	-1
420	5454	15738	553	6502
421	12360	10996	6347	-1
422	9463	2913	13770	8969
423	4778	9037	3231	1526
424	993	-1	10902	2780
425	8381	425	425	5382
426	-1	10278	1844	-1
427	10866	-1	10550	5352
428	7564	14351	3833	11531
429	12303	-1	6577	2435
430	7610	407	8517	-1
431	-1	13945	10806	-1
432	-1	9521	12008	-1
433	2799	13003	2799	5343
434	-1	-1	11173	-1
435	1295	712	6563	8697
436	8308	-1	8310	-1
437	437	437	13782	6222
438	-1	9665	9064	-1
439	10443	6400	439	439
440	-1	-1	-1	-1
441	362	13854	-1	15764
442	4571	12244	-1	5010
443	2498	5689	-1	5770
444	3086	-1	10527	-1
445	2384	-1	-1	4415
446	15938	1528	3744	3191
447	5570	12831	7351	14660
448	-1	-1	-1	-1
449	449	449	4224	6145
450	-1	7638	11190	1044
451	1478	4162	9836	10630
452	10920	4794	1048	-1
453	2663	5253	1367	12181
454	2500	14722	-1	-1
455	9846	13071	9401	-1
456	-1	-1	8244	8244
457	-1	10387	11516	10161
458	-1	-1	3819	7001
459	459	459	692	2458
460	11183	13009	7721	-1
461	461	461	7851	12833
462	-1	-1	13768	-1
463	7783	-1	-1	923
464	10093	9889	-1	1003
465	-1	-1	1855	2404
466	3966	15102	8842	11768
467	467	467	12674	5480
468	-1	2793	251	8590
469	-1	469	469	-1
470	8877	-1	-1	8973
471	7752	3206	322	6947
472	9628	13613	-1	7401
473	15845	1524	6062	-1
474	1763	-1	-1	13870
475	-1	7628	13344	8646
476	12095	12095	4856	14067
477	2495	-1	10145	13885
478	-1	-1	478	478
479	14534	-1	-1	-1
480	11640	-1	-1	11667
481	9993	4104	556	2758
482	13221	8622	11609	-1
483	-1	-1	-1	9778
484	-1	1168	-1	-1
485	4780	-1	-1	-1
486	1270	5425	13754	11042
487	4773	8734	5703	4783
488	-1	7736	841	8364
489	489	489	-1	-1
490	15698	-1	-1	10740
491	-1	4648	-1	-1
492	6836	540	3472	4030
493	13576	10921	2192	5745
494	4635	6313	-1	15024
495	3718	729	495	495
496	11450	1079	5686	9308
497	9492	13289	15887	14941
498	-1	5090	-1	-1
499	9928	-1	1800	293
500	5150	-1	-1	-1
501	2815	882	-1	8631
502	-1	9645	6896	-1
503	16038	13769	5214	-1
504	2346	-1	3099	3921
505	6562	505	505	7555
506	-1	746	739	287
507	1009	10618	-1	10571
508	359	2554	10743	13591
509	-1	-1	-1	890
510	5957	14594	1664	5862
511	-1	-1	-1	5736
512	5419	4884	10367	1730
513	8116	4268	15814	7904
514	-1	612	10857	-1
515	6850	-1	11179	-1
516	2322	10281	516	516
517	3823	9673	-1	-1
518	14419	14419	12449	-1
519	10389	-1	-1	4002
520	11476	1390	7256	3311
521	1362	3544	8758	9857
522	5240	7220	-1	-1
523	2557	-1	2472	4900
524	6974	6974	-1	-1
525	-1	6503	11909	-1
526	15175	14618	11712	5875
527	10964	11407	1815	6227
528	-1	12271	9503	4995
529	4459	13008	14422	-1
530	-1	530	530	-1
531	9429	15129	13481	9583
532	-1	14073	9372	-1
533	533	533	-1	-1
534	-1	-1	10882	2048
535	611	7964	3660	-1
536	10965	3621	14954	-1
537	2827	2827	785	-1
538	11065	7547	2945	5714
539	12254	2512	12809	-1
540	4618	492	-1	13904
541	-1	2976	-1	-1
542	10898	-1	10898	-1
543	8727	14857	14895	-1
544	13499	6613	2147	11962
545	14884	10085	-1	4314
546	-1	13788	749	-1
547	10209	10732	13778	13778
548	13412	12404	-1	-1
549	3827	4697	-1	12513
550	-1	10625	13876	12079
551	4896	5819	-1	-1
552	6359	-1	13844	2646
553	14384	7316	-1	420
554	16004	9493	2676	13762
555	5476	-1	-1	-1
556	-1	-1	481	-1
557	2875	14672	5794	14122
558	-1	2446	5122	16098
559	14541	1503	-1	8739
560	9923	-1	-1	-1
561	-1	9105	10720	3094
562	-1	11289	10289	-1
563	2899	8068	-1	14485
564	14078	9180	9113	9044
565	-1	8280	-1	6328
566	2684	-1	6782	3167
567	15394	-1	8989	-1
568	-1	2969	13357	9422
569	11582	14212	3504	-1
570	10742	8459	13318	9365
571	-1	-1	3564	14308
572	12386	6072	7291	-1
573	-1	11555	-1	-1
574	4188	10134	13881	211
575	-1	-1	3925	-1
576	-1	5498	4971	-1
577	5143	6614	12988	4365
578	5872	5990	-1	7999
579	5344	4527	15237	-1
580	-1	-1	2428	1302
581	1236	-1	13003	15212
582	3250	11710	4942	13696
583	14183	5605	-1	10122
584	584	584	-1	-1
585	189	4336	-1	-1
586	-1	-1	15899	-1
587	2980	12868	7326	-1
588	-1	10243	10047	9768
589	9414	5906	-1	3595
590	10355	3380	13866	-1
591	3140	14169	15707	282
592	-1	5794	15872	-1
593	-1	12633	15580	15909
594	6001	10849	-1	-1
595	-1	15471	2351	10185
596	5192	15292	756	-1
597	-1	11454	8001	-1
598	4929	-1	-1	10791
599	10635	10417	599	599
600	-1	605	11795	-1
601	-1	-1	-1	-1
602	11749	15344	3197	8056
603	-1	603	603	-1
604	-1	-1	604	604
605	600	-1	-1	14790
606	2356	-1	-1	-1
607	13930	3	-1	-1
608	15878	-1	10822	9533
609	11820	9399	-1	12410
610	-1	-1	14021	14609
611	535	-1	-1	-1
612	514	9288	6680	12681
613	13565	15441	613	613
614	7357	-1	-1	3260
615	6913	15270	1643	-1
616	-1	1369	-1	7223
617	13996	-1	6741	2458
618	7408	13625	12700	8734
619	15841	13288	315	7693
620	-1	10183	4	9580
621	13446	8078	11088	-1
622	15916	15363	-1	-1
623	4463	5037	12808	-1
624	15524	3894	-1	8961
625	625	625	8871	9425
626	5200	9594	9426	-1
627	3496	627	627	15479
628	5936	14484	14153	1099
629	16003	-1	-1	-1
630	4107	3680	-1	-1
631	-1	752	-1	-1
632	5139	4826	1769	11019
633	15731	-1	6181	-1
634	-1	3278	5861	2544
635	14945	12075	14392	4040
636	12547	5333	11068	5279
637	-1	-1	-1	15288
638	-1	638	638	-1
639	1381	7362	-1	4079
640	14004	15254	13326	4478
641	87	12386	-1	4090
642	7623	5709	7021	1163
643	643	643	643	643
644	-1	3685	402	14065
645	6380	-1	6376	-1
646	1478	11897	-1	14353
647	7377	12655	7202	4479
648	-1	1843	5961	-1
649	5405	-1	1020	4789
650	-1	-1	6842	10146
651	832	13493	3777	13198
652	14637	1110	11184	6272
653	2236	1816	-1	-1
654	6333	12533	1858	10369
655	9444	-1	-1	12926
656	4773	6419	12679	-1
657	12253	-1	3546	-1
658	658	658	4476	8181
659	-1	-1	-1	-1
660	16099	-1	-1	12112
661	10908	5639	-1	4634
662	5800	3289	8331	15436
663	-1	3096	9712	-1
664	3317	-1	10998	13216
665	5897	15364	8406	-1
666	12844	6517	12441	-1
667	7738	12796	5325	-1
668	382	-1	382	-1
669	5496	7755	-1	-1
670	322	9071	995	11649
671	-1	-1	1236	-1
672	5923	11082	5530	10791
673	-1	5655	15357	1841
674	-1	-1	14231	744
675	-1	-1	11671	358
676	-1	-1	-1	2467
677	9198	13920	11852	11113
678	-1	4923	7200	10547
679	5559	16103	12731	6288
680	12125	10530	1006	4043
681	14333	14025	2749	-1
682	-1	-1	682	682
683	-1	15859	13218	13532
684	15310	15448	10646	4975
685	15501	13139	8408	7788
686	7853	-1	10191	-1
687	-1	4164	2636	15650
688	10548	15477	11423	10693
689	13740	1576	15589	7416
690	8852	1380	10459	-1
691	11030	691	691	7652
692	8689	459	6086	-1
693	13376	-1	-1	8386
694	9183	14883	7498	9006
695	-1	11884	-1	2743
696	696	696	15941	6197
697	11431	8578	-1	7811
698	6393	4976	8094	4362
699	-1	-1	417	-1
700	6277	7213	700	700
701	-1	162	6837	14926
702	4656	10309	10309	11210
703	10567	8123	9413	1868
704	5392	15007	12058	4946
705	1266	16069	10859	5757
706	10997	15208	3132	9344
707	7979	11308	15070	718
708	12357	15858	7560	14924
709	9092	-1	-1	8377
710	-1	-1	11835	-1
711	15432	11832	1301	11849
712	7875	14679	435	8325
713	5580	12043	-1	8229
714	-1	-1	12984	-1
715	6760	715	715	13256
716	-1	5972	1197	-1
717	15252	10651	3486	5367
718	-1	-1	-1	707
719	-1	16078	-1	-1
720	-1	1870	3433	8173
721	8430	2352	960	4710
722	-1	845	5251	-1
723	13798	5741	723	723
724	-1	12660	15455	9459
725	725	725	-1	-1
726	14836	-1	-1	3070
727	-1	3092	67	-1
728	-1	13223	5783	4282
729	495	-1	-1	2271
730	10474	11959	3498	9133
731	6737	2056	14463	13825
732	4185	-1	4340	10133
733	4506	-1	-1	-1
734	734	734	4828	11845
735	735	735	735	735
736	-1	15461	-1	-1
737	11340	14558	-1	-1
738	4458	15858	14967	-1
739	506	-1	9041	-1
740	11144	4050	4873	12254
741	5095	8241	-1	-1
742	4971	11480	10534	-1
743	-1	11151	977	1346
744	-1	2876	-1	674
745	-1	14603	-1	7019
746	506	4511	9732	10594
747	-1	12495	14792	9821
748	13145	6377	6226	-1
749	4335	13469	546	-1
750	7917	9204	6362	-1
751	-1	15462	-1	5812
752	631	8072	3652	-1
753	5145	15952	-1	10698
754	113	3812	12029	15485
755	12315	6835	922	-1
756	776	12573	776	596
757	9936	1450	-1	-1
758	14562	-1	-1	-1
759	-1	7418	12071	-1
760	12479	-1	-1	-1
761	7608	-1	2726	-1
762	13722	4783	7831	5463
763	-1	1868	11967	1868
764	2101	2101	10598	3335
765	8349	9563	1906	4494
766	-1	3115	14259	3502
767	-1	13367	16025	-1
768	-1	2779	8198	12552
769	11514	1997	10937	9487
770	-1	5935	10670	133
771	-1	15206	4891	12700
772	-1	15474	4297	7830
773	-1	13180	-1	-1
774	14433	13916	-1	-1
775	2254	12993	10597	-1
776	756	756	-1	12398
777	12737	-1	15222	8417
778	15265	1339	50	2007
779	-1	6897	7250	10835
780	14442	-1	3832	-1
781	-1	9073	12652	-1
782	3274	-1	10793	10793
783	6416	-1	-1	-1
784	13029	3990	-1	-1
785	352	5375	53	537
786	8432	8090	-1	4948
787	14734	2737	9554	12774
788	-1	-1	2599	5777
789	12824	-1	3884	2317
790	3009	-1	11587	-1
791	3279	7020	791	791
792	9978	15045	-1	-1
793	15852	-1	13101	-1
794	-1	7776	4338	13630
795	-1	8479	-1	6113
796	1036	5878	6594	-1
797	13258	13111	-1	-1
798	-1	13441	7370	14473
799	13621	-1	1877	7183
800	7238	6045	-1	7238
801	-1	14627	-1	5907
802	1717	12222	-1	15492
803	329	11972	-1	6910
804	-1	-1	14161	7850
805	7623	14598	-1	-1
806	-1	-1	13398	1596
807	-1	-1	6889	3992
808	13953	5107	6871	-1
809	14460	10017	-1	-1
810	12951	5082	15951	-1
811	9788	9788	12214	3399
812	-1	-1	3346	-1
813	11802	9151	6532	9928
814	5164	6378	4409	10434
815	3486	1373	-1	-1
816	2954	9885	-1	2954
817	7894	2557	4904	-1
818	-1	15143	10700	14661
819	10851	2681	350	7499
820	-1	-1	-1	9307
821	6846	6430	6590	10187
822	-1	-1	10712	-1
823	-1	-1	14443	161
824	9362	8942	-1	-1
825	10191	2733	5319	-1
826	7055	4902	-1	-1
827	-1	12549	-1	-1
828	4081	-1	8837	-1
829	4129	10076	8538	8645
830	-1	13426	8701	-1
831	-1	8195	8466	11518
832	4837	651	-1	5432
833	4242	7779	2657	3274
834	11035	10087	8606	13269
835	3330	-1	4265	-1
836	-1	-1	-1	-1
837	6640	-1	-1	13627
838	-1	12696	10006	-1
839	13094	-1	3179	12442
840	15027	1798	3601	12909
841	10997	15868	488	-1
842	-1	3151	7619	-1
843	14227	-1	1152	-1
844	11586	-1	-1	7364
845	-1	9770	722	11728
846	-1	7337	1880	-1
847	9375	1683	-1	-1
848	6094	13739	6597	1870
849	12136	1296	3163	-1
850	3736	15236	15236	-1
851	-1	14558	15795	-1
852	5032	1430	9664	-1
853	5958	5440	15414	14644
854	14088	7131	-1	8791
855	6759	6449	2806	-1
856	-1	11055	13071	10189
857	12640	13457	-1	-1
858	-1	391	-1	7419
859	8515	10386	-1	10386
860	6943	-1	3777	-1
861	2363	-1	12944	-1
862	-1	-1	13559	163
863	-1	863	863	-1
864	7647	7245	-1	5105
865	3310	8933	-1	5939
866	3609	13445	1061	-1
867	-1	-1	-1	-1
868	3849	133	11580	6947
869	8625	8625	-1	7968
870	14732	10265	8179	10265
871	5165	11232	10374	9575
872	4460	-1	11322	14561
873	7961	2519	10005	10083
874	-1	-1	-1	-1
875	10615	1223	3792	6801
876	4627	6311	-1	2866
877	11755	7176	3147	12348
878	8196	3807	4229	-1
879	10368	14600	1307	-1
880	-1	-1	11940	14496
881	-1	13971	10221	13971
882	2721	4105	501	15323
883	-1	10995	12445	1241
884	-1	-1	13365	15512
885	16046	2830	-1	-1
886	-1	-1	3104	2947
887	-1	10226	-1	-1
888	12248	13012	4269	12248
889	-1	4652	-1	-1
890	12247	6562	509	7481
891	14429	14453	13278	7184
892	7342	-1	9438	13228
893	-1	-1	9614	4251
894	15879	5748	-1	6957
895	-1	11830	15299	13182
896	10797	-1	14357	11913
897	-1	2944	7372	-1
898	1672	-1	-1	7189
899	-1	5278	5381	6542
900	6759	15555	15840	-1
901	3421	11943	3359	6529
902	8052	11735	15733	-1
903	5844	-1	-1	-1
904	12888	-1	90	-1
905	8674	9704	15341	-1
906	14932	1035	906	906
907	4275	-1	5880	-1
908	3524	12485	9353	12320
909	320	11230	14571	-1
910	-1	10449	1215	6680
911	-1	-1	12087	-1
912	-1	-1	4052	7439
913	-1	12417	-1	-1
914	8950	8737	914	914
915	-1	-1	4242	7785
916	-1	10621	7507	1382
917	11050	7050	10708	10796
918	8346	-1	12000	-1
919	10816	14399	8384	5775
920	-1	10738	-1	14069
921	3778	-1	-1	11314
922	4813	-1	9083	755
923	10128	-1	463	10853
924	11795	5357	10777	4839
925	-1	-1	7658	-1
926	10657	-1	12838	-1
927	-1	8762	-1	4353
928	10746	2096	-1	4546
929	-1	-1	-1	11721
930	11169	9731	8636	3759
931	931	931	13892	8769
932	-1	-1	12701	-1
933	-1	13254	2100	11309
934	-1	7406	-1	-1
935	14897	7787	13613	-1
936	9916	2420	8992	5070
937	-1	6025	-1	-1
938	1064	2051	9705	13691
939	4927	-1	5444	6803
940	-1	14204	9765	11320
941	1175	13123	7481	13208
942	-1	1480	11014	16094
943	-1	15171	3719	-1
944	5917	-1	14775	14173
945	-1	5141	16099	14424
946	-1	4412	-1	1547
947	14441	-1	-1	-1
948	8114	9343	-1	-1
949	12733	14678	12077	5960
950	-1	12657	-1	-1
951	7932	8366	11544	5769
952	7940	14157	5845	2881
953	1028	2363	-1	7856
954	5212	8070	16100	14846
955	9754	12229	-1	9980
956	8666	7578	11654	12901
957	3657	-1	-1	-1
958	-1	6654	7283	8486
959	-1	6510	-1	-1
960	6333	4932	11465	721
961	8884	6401	7356	3810
962	12215	11646	12596	-1
963	12063	8867	7678	8197
964	8562	-1	2864	-1
965	-1	5160	-1	4539
966	6663	3445	-1	13605
967	12427	13342	-1	6658
968	12435	-1	11874	1259
969	15369	9346	14564	9658
970	9735	-1	7871	-1
971	7361	7834	7412	-1
972	14252	11896	14373	11370
973	-1	9139	14474	9139
974	1115	14122	-1	-1
975	10394	-1	12827	4227
976	7087	12964	3439	-1
977	10981	-1	743	-1
978	7848	13839	7775	1792
979	8834	-1	15493	1185
980	15517	5464	8192	-1
981	4423	11149	7742	10466
982	-1	15825	-1	-1
983	-1	11854	3653	9896
984	8485	10907	-1	-1
985	6270	13529	11021	13529
986	-1	12295	2953	15387
987	-1	14632	-1	-1
988	9666	4449	4255	8405
989	14299	4684	10537	-1
990	-1	14317	3929	-1
991	12828	6921	5067	6391
992	8927	5696	15140	9279
993	424	7989	2764	8553
994	-1	-1	7446	-1
995	14348	374	670	14998
996	4389	8725	8725	13805
997	-1	-1	-1	6597
998	-1	-1	15781	6187
999	-1	-1	-1	5357
1000	5815	9717	7314	14382
1001	-1	-1	2604	2452
1002	-1	1997	-1	-1
1003	5000	3425	12251	464
1004	-1	14724	12716	10376
1005	-1	13161	7553	7553
1006	7404	680	12125	-1
1007	11151	4687	11504	6201
1008	2935	13775	4560	10174
1009	15283	507	13302	-1
1010	14985	13164	-1	-1
1011	6372	13502	-1	14495
1012	5355	3103	3508	12331
1013	11283	2280	9983	-1
1014	2172	2856	14200	9213
1015	-1	-1	7986	-1
